,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-08-16 00:00:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,7.22822,27,0,0,0,0,0,152
1,2022-08-16 00:05:07,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.78052,0.0,109900.0,63.0999755859375,800.0,-1.2686367,0,0,0,0,0,0,20
2,2022-08-16 00:06:00,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.0651855,0.0,109900.0,358.54156494140625,7500.0,8.178488,1,0,0,0,0,0,1
3,2022-08-16 00:07:31,vpt,vpt,hou-vpt-tracer,0.5657959,359.54132,89.70337,90.05493,0.0,19900.0,13.5955810546875,700.0,0.6162338,1,0,0,0,0,0,13
4,2022-08-16 00:10:17,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.64783,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,6.398609,19,0,0,0,0,0,246
5,2022-08-16 00:14:59,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.75854,0.0,109900.0,63.0999755859375,2400.0,2.1404877,2,0,0,0,0,0,88
6,2022-08-16 00:15:52,ppi,ppi,hou-ppi-tracer,0.53009033,359.5633,0.38452148,3.0651855,0.0,109900.0,359.549560546875,7500.0,1.6465645,1,0,0,0,0,0,1
7,2022-08-16 00:17:50,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.747314,90.05493,0.0,19900.0,29.5697021484375,3800.0,4.390785,18,0,0,0,0,0,90
8,2022-08-16 00:20:25,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,6.244726,32,0,0,0,0,0,519
9,2022-08-16 00:25:04,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.76904297,178.76953,0.0,109900.0,63.0999755859375,1200.0,-1.269516,0,0,0,0,0,0,39
10,2022-08-16 00:25:57,ppi,ppi,hou-ppi-tracer,0.5218506,359.54132,0.38452148,3.0541992,0.0,109900.0,281.56036376953125,21200.0,25.487854,1,1,0,0,0,0,1
11,2022-08-16 00:27:55,vpt,vpt,hou-vpt-tracer,0.5548096,359.58527,89.67041,90.05493,0.0,19900.0,358.55255126953125,2200.0,2.4206963,8,0,0,0,0,0,56
12,2022-08-16 00:30:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,84.4793701171875,800.0,5.32316,12,0,0,0,0,0,249
13,2022-08-16 00:35:03,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.7915,0.0,109900.0,63.0999755859375,1400.0,-1.8442497,0,0,0,0,0,0,36
14,2022-08-16 00:35:55,ppi,ppi,hou-ppi-tracer,0.5548096,359.58527,0.38452148,2.9992676,0.0,109900.0,,,,0,0,0,0,0,0,0
15,2022-08-16 00:38:04,vpt,vpt,hou-vpt-tracer,0.5218506,359.54132,89.70337,90.05493,0.0,19900.0,13.5406494140625,700.0,-1.1793633,0,0,0,0,0,0,31
16,2022-08-16 00:40:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.76904297,182.99927,0.0,109900.0,114.4940185546875,800.0,5.172226,9,0,0,0,0,0,91
17,2022-08-16 00:45:03,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.78052,0.0,109900.0,63.0999755859375,3200.0,-3.8738098,0,0,0,0,0,0,4
18,2022-08-16 00:45:55,ppi,ppi,hou-ppi-tracer,0.5328369,359.61823,0.38452148,3.0651855,0.0,109900.0,358.60748291015625,7500.0,7.524519,1,0,0,0,0,0,1
19,2022-08-16 00:47:54,vpt,vpt,hou-vpt-tracer,0.54382324,359.57428,89.69238,90.05493,0.0,19900.0,200.5609130859375,900.0,3.2014084,5,0,0,0,0,0,35
20,2022-08-16 00:50:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.63684,0.7800293,182.99927,0.0,109900.0,114.4940185546875,800.0,5.279003,12,0,0,0,0,0,115
21,2022-08-16 00:55:02,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,1200.0,-3.243204,0,0,0,0,0,0,3
22,2022-08-16 00:55:55,ppi,ppi,hou-ppi-tracer,0.54107666,359.5633,0.38452148,3.0651855,0.0,109900.0,359.56329345703125,7500.0,2.3364573,1,0,0,0,0,0,1
23,2022-08-16 00:57:53,vpt,vpt,hou-vpt-tracer,0.53009033,359.5166,89.64844,90.05493,0.0,19900.0,130.5340576171875,600.0,3.103321,4,0,0,0,0,0,12
24,2022-08-16 01:00:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.64783,0.76904297,182.99927,0.0,109900.0,174.4793701171875,1400.0,9.461868,10,0,0,0,0,0,166
25,2022-08-16 01:05:05,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.75854,0.0,109900.0,63.0999755859375,1200.0,-4.813257,0,0,0,0,0,0,13
26,2022-08-16 01:05:57,ppi,ppi,hou-ppi-tracer,0.5218506,359.58527,0.3955078,3.0541992,0.0,109900.0,342.54547119140625,2300.0,0.75428295,1,0,0,0,0,0,1
27,2022-08-16 01:07:56,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.69238,90.05493,0.0,19900.0,156.5386962890625,3100.0,6.255554,32,0,0,0,0,0,76
28,2022-08-16 01:10:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.76904297,182.99927,0.0,109900.0,114.4940185546875,800.0,5.650177,15,0,0,0,0,0,170
29,2022-08-16 01:14:59,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.099976,0.8129883,178.7915,0.0,109900.0,63.0999755859375,1200.0,-9.084218,0,0,0,0,0,0,16
30,2022-08-16 01:20:25,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,114.4940185546875,800.0,6.0309544,17,0,0,0,0,0,173
31,2022-08-16 01:25:07,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.099976,0.80200195,178.78052,0.0,109900.0,63.0999755859375,1200.0,0.62036324,1,0,0,0,0,0,21
32,2022-08-16 01:25:59,ppi,ppi,hou-ppi-tracer,0.54382324,359.58527,0.38452148,3.0651855,0.0,109900.0,359.58526611328125,7500.0,2.9568691,1,0,0,0,0,0,1
33,2022-08-16 01:27:58,vpt,vpt,hou-vpt-tracer,0.51086426,359.54132,89.67041,90.05493,0.0,19900.0,208.5699462890625,600.0,-5.8745766,0,0,0,0,0,0,7
34,2022-08-16 01:30:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,182.99927,0.0,109900.0,144.525146484375,5400.0,11.630581,19,1,0,0,0,0,181
35,2022-08-16 01:34:58,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.099976,0.7910156,178.75854,0.0,109900.0,63.0999755859375,1200.0,-8.317734,0,0,0,0,0,0,17
36,2022-08-16 01:35:50,ppi,ppi,hou-ppi-tracer,0.51086426,359.5633,0.38452148,3.0871582,0.0,109900.0,,,,0,0,0,0,0,0,0
37,2022-08-16 01:37:49,vpt,vpt,hou-vpt-tracer,0.5657959,359.54132,89.69238,90.05493,0.0,19900.0,,,,0,0,0,0,0,0,0
38,2022-08-16 01:40:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,5.857355,10,0,0,0,0,0,101
39,2022-08-16 01:45:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.099976,0.80200195,178.76953,0.0,109900.0,63.0999755859375,800.0,-13.041021,0,0,0,0,0,0,2
40,2022-08-16 01:45:59,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.0651855,0.0,109900.0,,,,0,0,0,0,0,0,0
41,2022-08-16 01:47:57,vpt,vpt,hou-vpt-tracer,0.58776855,359.5633,89.747314,90.05493,0.0,19900.0,321.55059814453125,1300.0,5.395321,2,0,0,0,0,0,52
42,2022-08-16 01:50:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,144.503173828125,700.0,12.305973,5,1,0,0,0,0,67
43,2022-08-16 01:55:01,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,700.0,5.466322,1,0,0,0,0,0,5
44,2022-08-16 01:55:53,ppi,ppi,hou-ppi-tracer,0.54107666,359.58527,0.38452148,3.0651855,0.0,109900.0,126.5350341796875,900.0,14.937866,2,2,0,0,0,0,2
45,2022-08-16 01:57:52,vpt,vpt,hou-vpt-tracer,0.5657959,359.54132,89.6814,90.05493,0.0,19900.0,146.5301513671875,3100.0,-2.1813755,0,0,0,0,0,0,46
46,2022-08-16 02:00:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,182.99927,0.0,109900.0,204.4940185546875,2200.0,11.893507,11,1,0,0,0,0,66
47,2022-08-16 02:05:05,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,3700.0,0.9236069,1,0,0,0,0,0,3
48,2022-08-16 02:05:58,ppi,ppi,hou-ppi-tracer,0.54382324,359.5633,0.38452148,3.0651855,0.0,109900.0,,,,0,0,0,0,0,0,0
49,2022-08-16 02:07:56,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.69238,90.05493,0.0,19900.0,233.5748291015625,800.0,26.781971,33,6,0,0,0,0,170
50,2022-08-16 02:10:19,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,281.35437,0.7800293,182.99927,0.0,109900.0,84.4793701171875,1000.0,9.094807,15,0,0,0,0,0,96
51,2022-08-16 02:14:46,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.78052,0.0,109900.0,63.0999755859375,1200.0,-2.8146992,0,0,0,0,0,0,3
52,2022-08-16 02:15:39,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.0651855,0.0,109900.0,,,,0,0,0,0,0,0,0
53,2022-08-16 02:17:37,vpt,vpt,hou-vpt-tracer,0.53009033,359.5166,89.659424,90.05493,0.0,19900.0,261.56524658203125,2800.0,3.3603325,31,0,0,0,0,0,148
54,2022-08-16 02:20:21,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.53796,0.7800293,182.99927,0.0,109900.0,144.547119140625,1000.0,20.515633,25,7,0,0,0,0,90
55,2022-08-16 02:25:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.76953,0.0,109900.0,63.0999755859375,2300.0,-8.75803,0,0,0,0,0,0,9
56,2022-08-16 02:25:53,ppi,ppi,hou-ppi-tracer,0.5328369,359.5523,0.38452148,3.0981445,0.0,109900.0,,,,0,0,0,0,0,0,0
57,2022-08-16 02:27:51,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.64844,90.05493,0.0,19900.0,215.6011962890625,600.0,26.485092,15,5,0,0,0,0,172
58,2022-08-16 02:30:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.64783,0.2746582,359.80225,0.0,109900.0,144.4866943359375,4100.0,16.639595,16,4,0,0,0,0,106
59,2022-08-16 02:35:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.75854,0.0,109900.0,63.0999755859375,600.0,27.35728,3,2,0,0,0,0,9
60,2022-08-16 02:35:58,ppi,ppi,hou-ppi-tracer,0.54382324,359.5633,0.38452148,3.0651855,0.0,109900.0,75.5584716796875,26400.0,27.795452,2,1,0,0,0,0,2
61,2022-08-16 02:37:57,vpt,vpt,hou-vpt-tracer,0.5657959,359.53033,89.69238,90.05493,0.0,19900.0,27.5262451171875,2000.0,7.5023594,29,0,0,0,0,0,192
62,2022-08-16 02:40:19,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.51599,0.7800293,182.99927,0.0,109900.0,114.4940185546875,900.0,22.110851,21,7,0,0,0,0,109
63,2022-08-16 02:45:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.78052,0.0,109900.0,63.0999755859375,2100.0,-3.2173767,0,0,0,0,0,0,10
64,2022-08-16 02:45:52,ppi,ppi,hou-ppi-tracer,0.54382324,359.57428,0.38452148,3.0651855,0.0,109900.0,357.53082275390625,1300.0,7.7207317,2,0,0,0,0,0,2
65,2022-08-16 02:47:51,vpt,vpt,hou-vpt-tracer,0.53009033,359.5166,89.69238,90.05493,0.0,19900.0,245.5169677734375,600.0,7.7889633,38,0,0,0,0,0,182
