,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-07-10 00:00:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,114.4720458984375,2300.0,15.319662,18,2,0,0,0,0,160
1,2022-07-10 00:05:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.75854,0.0,109900.0,63.0999755859375,1600.0,3.8065166,2,0,0,0,0,0,8
2,2022-07-10 00:05:52,ppi,ppi,hou-ppi-tracer,0.54382324,359.5633,0.38452148,3.043213,0.0,109900.0,20.54718017578125,101200.0,25.364742,18,18,0,0,0,0,18
3,2022-07-10 00:07:51,vpt,vpt,hou-vpt-tracer,0.5657959,359.54132,89.6814,90.05493,0.0,19900.0,271.54083251953125,3300.0,-4.179352,0,0,0,0,0,0,81
4,2022-07-10 00:10:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.53796,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,6.635666,24,0,0,0,0,0,150
5,2022-07-10 00:15:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,1800.0,5.699932,2,0,0,0,0,0,13
6,2022-07-10 00:15:58,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.043213,0.0,109900.0,358.57452392578125,7500.0,8.915417,1,0,0,0,0,0,2
7,2022-07-10 00:17:57,vpt,vpt,hou-vpt-tracer,0.5657959,359.60724,89.69238,90.05493,0.0,19900.0,329.55963134765625,2700.0,3.5081635,20,0,0,0,0,0,99
8,2022-07-10 00:20:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.51599,0.7800293,182.99927,0.0,109900.0,204.4720458984375,1100.0,14.901108,37,2,0,0,0,0,217
9,2022-07-10 00:24:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.7915,0.0,109900.0,63.0999755859375,1200.0,-1.6254482,0,0,0,0,0,0,7
10,2022-07-10 00:25:49,ppi,ppi,hou-ppi-tracer,0.5657959,359.58527,0.38452148,3.043213,0.0,109900.0,,,,0,0,0,0,0,0,0
11,2022-07-10 00:27:47,vpt,vpt,hou-vpt-tracer,0.5767822,359.54132,89.69238,90.05493,0.0,19900.0,314.54132080078125,3100.0,6.05954,9,0,0,0,0,0,61
12,2022-07-10 00:30:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,54.4866943359375,3100.0,12.097767,22,1,0,0,0,0,165
13,2022-07-10 00:35:09,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.75854,0.0,109900.0,63.0999755859375,8500.0,24.365557,3,1,0,0,0,0,7
14,2022-07-10 00:36:01,ppi,ppi,hou-ppi-tracer,0.54107666,359.5633,0.38452148,3.043213,0.0,109900.0,,,,0,0,0,0,0,0,0
15,2022-07-10 00:38:00,vpt,vpt,hou-vpt-tracer,0.5767822,359.57428,89.70337,90.05493,0.0,19900.0,330.53741455078125,2000.0,14.849392,18,9,0,0,0,0,51
16,2022-07-10 00:40:14,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.64783,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,7.250372,35,0,0,0,0,0,162
17,2022-07-10 00:44:55,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,800.0,-1.7175598,0,0,0,0,0,0,10
18,2022-07-10 00:45:48,ppi,ppi,hou-ppi-tracer,0.552063,359.5633,0.38452148,3.0651855,0.0,109900.0,358.51959228515625,7500.0,8.772636,1,0,0,0,0,0,2
19,2022-07-10 00:47:46,vpt,vpt,hou-vpt-tracer,0.54382324,359.5633,89.69238,90.05493,0.0,19900.0,291.56890869140625,4300.0,-0.14603043,0,0,0,0,0,0,56
20,2022-07-10 00:50:27,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,7.1461735,29,0,0,0,0,0,175
21,2022-07-10 00:55:07,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7800293,178.76953,0.0,109900.0,63.0999755859375,1200.0,-0.87101936,0,0,0,0,0,0,9
22,2022-07-10 00:56:00,ppi,ppi,hou-ppi-tracer,0.54382324,359.5523,0.38452148,3.043213,0.0,109900.0,358.53057861328125,7500.0,9.740513,2,0,0,0,0,0,6
23,2022-07-10 00:57:58,vpt,vpt,hou-vpt-tracer,0.53009033,359.54956,89.69238,90.05493,0.0,19900.0,193.5406494140625,3900.0,2.2734222,61,0,0,0,0,0,333
24,2022-07-10 01:00:15,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.475708,204.51599,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,6.1054897,22,0,0,0,0,0,122
