,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-07-03 00:00:06,rhi,rhi,hou-rhi-cell-track-10-deg,280.71716,280.71716,0.64819336,9.382324,0.0,109900.0,280.7171630859375,21200.0,50.81103,331,322,43,1,"<xarray.DataArray 'reflectivity' ()>
array(17)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(337)"
1,2022-07-03 00:00:29,rhi,rhi,hou-rhi-cell-track-10-deg,284.4525,284.4745,0.64819336,9.404297,0.0,109900.0,284.4744873046875,700.0,42.381638,809,797,313,0,"<xarray.DataArray 'reflectivity' ()>
array(35)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(813)"
2,2022-07-03 00:00:46,rhi,rhi,hou-rhi-cell-track-10-deg,279.66248,279.68445,0.64819336,9.404297,0.0,109900.0,279.6624755859375,53600.0,32.42737,297,291,20,0,"<xarray.DataArray 'reflectivity' ()>
array(10)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(302)"
3,2022-07-03 00:10:02,ppi,ppi,hou-ppi-cell-track-07-deg,279.8822,290.0885,3.0212402,4.9987793,0.0,109900.0,282.88970947265625,56600.0,45.15701,1172,1150,185,0,"<xarray.DataArray 'reflectivity' ()>
array(56)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(1186)"
4,2022-07-03 00:10:32,rhi,rhi,hou-rhi-cell-track-07-deg,284.9579,284.99634,0.63720703,6.3830566,0.0,109900.0,284.9798583984375,800.0,35.626522,509,506,5,0,"<xarray.DataArray 'reflectivity' ()>
array(2)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(512)"
5,2022-07-03 00:10:46,rhi,rhi,hou-rhi-cell-track-07-deg,286.78162,286.78162,0.63720703,6.394043,0.0,109900.0,286.7816162109375,800.0,33.116547,292,284,2,0,"<xarray.DataArray 'reflectivity' ()>
array(23)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(296)"
6,2022-07-03 00:10:59,rhi,rhi,hou-rhi-cell-track-07-deg,283.12866,283.12866,0.64819336,6.394043,0.0,109900.0,283.128662109375,20800.0,60.467274,406,403,142,3,"<xarray.DataArray 'reflectivity' ()>
array(60)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(408)"
7,2022-07-03 00:11:16,rhi,rhi,hou-rhi-cell-track-07-deg,283.15063,283.15063,0.64819336,6.394043,0.0,109900.0,283.150634765625,20800.0,57.468845,414,411,165,1,"<xarray.DataArray 'reflectivity' ()>
array(62)","<xarray.DataArray 'reflectivity' ()>
array(1)","<xarray.DataArray 'reflectivity' ()>
array(415)"
8,2022-07-03 00:11:28,ppi,ppi,hou-ppi-cell-track-07-deg,280.5963,290.6488,3.0212402,4.9987793,0.0,109900.0,281.6510009765625,55300.0,43.6213,1084,1052,267,0,"<xarray.DataArray 'reflectivity' ()>
array(52)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(1102)"
9,2022-07-03 00:11:58,rhi,rhi,hou-rhi-cell-track-07-deg,285.68298,285.68298,0.64819336,6.394043,0.0,109900.0,285.6829833984375,56700.0,36.931168,629,622,64,0,"<xarray.DataArray 'reflectivity' ()>
array(11)","<xarray.DataArray 'reflectivity' ()>
array(0)","<xarray.DataArray 'reflectivity' ()>
array(633)"
