,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-07-02 00:00:13,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.51599,0.76904297,182.99927,0.0,109900.0,114.5159912109375,16700.0,22.932621,107,44,0,0,0,0,314
1,2022-07-02 00:04:55,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.7915,0.0,109900.0,63.0999755859375,1500.0,-3.9191818,0,0,0,0,0,0,9
2,2022-07-02 00:05:48,ppi,ppi,hou-ppi-tracer,0.5218506,359.54132,0.38452148,3.043213,0.0,109900.0,250.5596923828125,44900.0,38.095486,48,47,5,0,0,0,48
3,2022-07-02 00:07:46,vpt,vpt,hou-vpt-tracer,0.5328369,359.5523,89.73633,90.076904,0.0,19900.0,82.5567626953125,1000.0,19.438538,44,21,0,0,0,0,59
4,2022-07-02 00:10:28,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,114.4720458984375,1400.0,17.237461,20,1,0,0,0,0,239
5,2022-07-02 00:15:10,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.7910156,178.76953,0.0,109900.0,63.0999755859375,800.0,-1.3311558,0,0,0,0,0,0,18
6,2022-07-02 00:16:02,ppi,ppi,hou-ppi-tracer,0.54382324,359.58527,0.38452148,3.043213,0.0,109900.0,250.5487060546875,46300.0,30.536964,63,52,1,0,0,0,64
7,2022-07-02 00:18:01,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.6814,90.06592,0.0,19900.0,358.55255126953125,3800.0,0.8423157,25,0,0,0,0,0,139
8,2022-07-02 00:20:13,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.51599,0.7800293,182.99927,0.0,109900.0,204.4940185546875,1300.0,20.161297,32,4,0,0,0,0,426
9,2022-07-02 00:24:55,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.099976,0.80200195,178.75854,0.0,109900.0,63.0999755859375,1200.0,0.97089195,1,0,0,0,0,0,19
10,2022-07-02 00:25:47,ppi,ppi,hou-ppi-tracer,0.5218506,359.5523,0.38452148,3.043213,0.0,109900.0,350.53253173828125,14300.0,27.441044,72,56,0,0,0,0,76
11,2022-07-02 00:27:46,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.70337,90.05493,0.0,19900.0,334.51446533203125,600.0,11.200775,17,5,0,0,0,0,362
12,2022-07-02 00:30:27,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.51599,0.7800293,182.99927,0.0,109900.0,174.4793701171875,15800.0,22.267723,667,168,0,0,0,0,4392
