,time,scan_mode,scan_name,template_name,azimuth_min,azimith_max,elevation_min,elevation_max,cell_azimuth,cell_range,cell_zh
31,2022-06-10 01:17:53,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.54132080078125,89.637451171875,90.076904296875,157.5494384765625,2400.0,6.7392425537109375
32,2022-06-10 01:20:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,144.4866943359375,2800.0,9.899816513061523
33,2022-06-10 01:25:04,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,1200.0,2.2163944244384766
34,2022-06-10 01:25:57,ppi,ppi,hou-ppi-tracer,0.5438232421875,359.56329345703125,0.384521484375,3.109130859375,281.53839111328125,21200.0,21.939014434814453
35,2022-06-10 01:27:55,vpt,vpt,hou-vpt-tracer,0.5218505859375,359.54132080078125,89.703369140625,90.076904296875,162.5262451171875,1500.0,10.268604278564453
36,2022-06-10 01:30:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5928955078125,0.780029296875,183.01025390625,144.4866943359375,2400.0,8.669313430786133
37,2022-06-10 01:35:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.79150390625,63.0999755859375,2500.0,0.8491477966308594
38,2022-06-10 01:35:52,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.549560546875,0.37353515625,3.131103515625,359.549560546875,7500.0,2.6154918670654297
39,2022-06-10 01:37:50,vpt,vpt,hou-vpt-tracer,0.5877685546875,359.56329345703125,89.6923828125,90.076904296875,357.53082275390625,1600.0,3.2205352783203125
40,2022-06-10 01:40:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,144.4866943359375,1400.0,11.20823860168457
41,2022-06-10 01:45:07,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.1219482421875,1200.0,2.4365158081054688
42,2022-06-10 01:45:59,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.54132080078125,0.384521484375,3.131103515625,359.54132080078125,7500.0,2.8584232330322266
43,2022-06-10 01:47:58,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.58526611328125,89.703369140625,90.076904296875,327.52716064453125,1300.0,12.774322509765625
44,2022-06-10 01:50:17,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.6038818359375,0.780029296875,182.999267578125,54.4866943359375,3200.0,16.74612045288086
45,2022-06-10 01:55:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.1219482421875,800.0,7.778873443603516
46,2022-06-10 01:55:52,ppi,ppi,hou-ppi-tracer,0.5438232421875,359.57427978515625,0.384521484375,3.175048828125,,,
47,2022-06-10 01:57:50,vpt,vpt,hou-vpt-tracer,0.54107666015625,359.5166015625,89.6923828125,90.076904296875,243.5284423828125,1600.0,11.109447479248047
48,2022-06-10 02:00:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,204.4720458984375,1200.0,10.876554489135742
49,2022-06-10 02:05:03,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.791015625,178.780517578125,63.1219482421875,2700.0,3.372325897216797
50,2022-06-10 02:05:56,ppi,ppi,hou-ppi-tracer,0.5438232421875,359.56329345703125,0.384521484375,3.109130859375,,,
51,2022-06-10 02:07:54,vpt,vpt,hou-vpt-tracer,0.5438232421875,359.56329345703125,89.615478515625,90.076904296875,252.5592041015625,1300.0,8.818859100341797
52,2022-06-10 02:10:21,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5928955078125,0.780029296875,182.999267578125,174.4793701171875,1300.0,11.867683410644531
53,2022-06-10 02:15:02,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.791015625,178.76953125,63.0889892578125,7100.0,9.358879089355469
54,2022-06-10 02:15:54,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.56329345703125,0.384521484375,3.109130859375,,,
55,2022-06-10 02:17:53,vpt,vpt,hou-vpt-tracer,0.5218505859375,359.54132080078125,89.71435546875,90.076904296875,153.5394287109375,2500.0,12.241973876953125
56,2022-06-10 02:20:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,144.4866943359375,2100.0,12.571277618408203
57,2022-06-10 02:25:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.802001953125,178.76953125,63.0999755859375,1200.0,1.7309627532958984
58,2022-06-10 02:25:58,ppi,ppi,hou-ppi-tracer,0.5328369140625,359.55230712890625,0.384521484375,3.1640625,,,
59,2022-06-10 02:27:56,vpt,vpt,hou-vpt-tracer,0.5328369140625,359.50836181640625,89.6923828125,90.076904296875,342.56744384765625,1900.0,7.068572998046875
60,2022-06-10 02:30:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,204.4720458984375,1100.0,11.753063201904297
61,2022-06-10 02:34:58,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,700.0,6.867273330688477
62,2022-06-10 02:35:51,ppi,ppi,hou-ppi-tracer,0.5548095703125,359.58526611328125,0.384521484375,3.197021484375,,,
63,2022-06-10 02:37:49,vpt,vpt,hou-vpt-tracer,0.5767822265625,359.54132080078125,89.703369140625,90.076904296875,264.58648681640625,1500.0,8.523757934570312
64,2022-06-10 02:40:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.6258544921875,0.780029296875,182.999267578125,204.4720458984375,600.0,17.32845687866211
65,2022-06-10 02:45:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.780517578125,63.0999755859375,800.0,1.5892505645751953
66,2022-06-10 02:45:59,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.58526611328125,0.384521484375,3.197021484375,,,
67,2022-06-10 02:48:13,vpt,vpt,hou-vpt-tracer,0.5767822265625,359.54132080078125,89.989013671875,90.010986328125,291.56890869140625,1600.0,11.994441986083984
68,2022-06-10 02:50:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.6038818359375,0.780029296875,182.999267578125,174.4793701171875,1500.0,11.279487609863281
69,2022-06-10 02:54:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.780517578125,63.0999755859375,2900.0,2.987752914428711
70,2022-06-10 02:55:48,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.56329345703125,0.384521484375,3.197021484375,249.5379638671875,1900.0,-4.396880149841309
71,2022-06-10 02:57:47,vpt,vpt,hou-vpt-tracer,0.5218505859375,359.50836181640625,89.703369140625,90.076904296875,138.5650634765625,1800.0,15.152572631835938
72,2022-06-10 03:00:28,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,174.4793701171875,1800.0,9.619102478027344
73,2022-06-10 03:05:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.1219482421875,800.0,1.5624752044677734
74,2022-06-10 03:06:01,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.54132080078125,0.384521484375,3.109130859375,,,
75,2022-06-10 03:07:59,vpt,vpt,hou-vpt-tracer,0.54107666015625,359.5166015625,89.67041015625,90.076904296875,354.53155517578125,2700.0,1.9718170166015625
76,2022-06-10 03:10:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.6038818359375,0.780029296875,182.999267578125,204.4720458984375,1700.0,9.59402847290039
77,2022-06-10 03:14:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.1219482421875,1200.0,4.233989715576172
78,2022-06-10 03:15:48,ppi,ppi,hou-ppi-tracer,0.51910400390625,359.549560546875,0.384521484375,3.109130859375,12.5408935546875,900.0,13.903314590454102
79,2022-06-10 03:17:47,vpt,vpt,hou-vpt-tracer,0.5548095703125,359.56329345703125,89.703369140625,90.076904296875,124.5574951171875,1100.0,16.56358528137207
80,2022-06-10 03:20:27,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,183.021240234375,54.4866943359375,800.0,16.228355407714844
81,2022-06-10 03:25:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.0999755859375,2600.0,5.202642440795898
82,2022-06-10 03:26:01,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.56329345703125,0.384521484375,1.549072265625,,,
83,2022-06-10 03:30:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5928955078125,0.780029296875,182.999267578125,174.4793701171875,700.0,29.820526123046875
84,2022-06-10 03:34:57,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.802001953125,178.76953125,63.1219482421875,1000.0,5.488994598388672
85,2022-06-10 03:35:49,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.54132080078125,0.384521484375,3.109130859375,,,
86,2022-06-10 03:37:48,vpt,vpt,hou-vpt-tracer,0.5438232421875,359.56329345703125,89.6923828125,90.076904296875,340.56793212890625,3300.0,7.192573547363281
87,2022-06-10 03:40:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,183.021240234375,174.4793701171875,1800.0,14.754829406738281
88,2022-06-10 03:45:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.780517578125,63.0999755859375,3400.0,2.0481529235839844
89,2022-06-10 03:46:00,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.58526611328125,0.384521484375,3.197021484375,,,
90,2022-06-10 03:47:59,vpt,vpt,hou-vpt-tracer,0.5767822265625,359.54132080078125,89.703369140625,90.076904296875,159.5928955078125,2500.0,8.047229766845703
91,2022-06-10 03:50:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,84.5013427734375,1200.0,16.28104591369629
92,2022-06-10 03:54:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.802001953125,178.780517578125,63.0999755859375,1200.0,-2.268909454345703
93,2022-06-10 03:55:49,ppi,ppi,hou-ppi-tracer,0.5328369140625,359.54132080078125,0.384521484375,3.109130859375,,,
94,2022-06-10 03:57:47,vpt,vpt,hou-vpt-tracer,0.54107666015625,359.5166015625,89.6923828125,90.076904296875,89.5550537109375,2400.0,1.2681751251220703
95,2022-06-10 04:00:28,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,54.4866943359375,2400.0,17.088769912719727
96,2022-06-10 04:05:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.758544921875,63.0999755859375,1300.0,10.114971160888672
97,2022-06-10 04:06:01,ppi,ppi,hou-ppi-tracer,0.5328369140625,359.56329345703125,0.384521484375,3.131103515625,,,
98,2022-06-10 04:07:59,vpt,vpt,hou-vpt-tracer,0.5438232421875,359.56329345703125,89.747314453125,90.076904296875,322.51739501953125,1900.0,8.938556671142578
99,2022-06-10 04:10:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.6258544921875,0.780029296875,183.021240234375,204.4720458984375,1400.0,9.102293014526367
100,2022-06-10 04:14:58,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,1200.0,1.6650581359863281
101,2022-06-10 04:15:50,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.56329345703125,0.384521484375,3.109130859375,23.5491943359375,1800.0,10.80279541015625
102,2022-06-10 04:17:49,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.58526611328125,89.747314453125,90.076904296875,155.5718994140625,2100.0,7.378120422363281
103,2022-06-10 04:20:25,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,204.4720458984375,1200.0,8.521982192993164
104,2022-06-10 04:25:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,2000.0,1.5729541778564453
105,2022-06-10 04:25:58,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.57427978515625,0.384521484375,3.131103515625,,,
106,2022-06-10 04:27:57,vpt,vpt,hou-vpt-tracer,0.5438232421875,359.56329345703125,89.71435546875,90.076904296875,28.5809326171875,1300.0,14.827896118164062
107,2022-06-10 04:30:17,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,144.4866943359375,6500.0,18.53509521484375
108,2022-06-10 04:35:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.791015625,178.76953125,63.0999755859375,3200.0,-0.6766014099121094
109,2022-06-10 04:35:52,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.57427978515625,0.384521484375,3.131103515625,,,
110,2022-06-10 04:37:51,vpt,vpt,hou-vpt-tracer,0.5218505859375,359.54132080078125,89.6923828125,90.076904296875,117.5592041015625,3000.0,7.140300750732422
111,2022-06-10 04:40:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,114.4940185546875,3400.0,8.452280044555664
112,2022-06-10 04:45:05,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.780517578125,63.1219482421875,1200.0,1.4991168975830078
113,2022-06-10 04:45:58,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.54132080078125,0.384521484375,3.109130859375,,,
114,2022-06-10 04:47:56,vpt,vpt,hou-vpt-tracer,0.55206298828125,359.5166015625,89.659423828125,90.076904296875,97.5860595703125,2800.0,8.046989440917969
115,2022-06-10 04:50:19,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,183.01025390625,174.4793701171875,1900.0,10.886816024780273
116,2022-06-10 04:55:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.79150390625,63.1219482421875,1400.0,0.8073234558105469
117,2022-06-10 04:55:53,ppi,ppi,hou-ppi-tracer,0.5438232421875,359.56329345703125,0.384521484375,3.175048828125,,,
118,2022-06-10 04:57:51,vpt,vpt,hou-vpt-tracer,0.5548095703125,359.57427978515625,89.725341796875,90.076904296875,348.54400634765625,2900.0,7.674310684204102
119,2022-06-10 05:00:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,114.4940185546875,1100.0,18.248394012451172
120,2022-06-10 05:05:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.780517578125,63.0780029296875,11200.0,9.469850540161133
121,2022-06-10 05:05:59,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.56329345703125,0.384521484375,3.109130859375,,,
122,2022-06-10 05:07:57,vpt,vpt,hou-vpt-tracer,0.5548095703125,359.57427978515625,89.62646484375,90.076904296875,297.54547119140625,1000.0,12.309677124023438
123,2022-06-10 05:10:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5928955078125,0.780029296875,182.999267578125,144.4866943359375,1800.0,10.97398567199707
124,2022-06-10 05:14:59,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.780517578125,63.0999755859375,1200.0,1.396453857421875
125,2022-06-10 05:15:51,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.56329345703125,0.384521484375,3.109130859375,10.5194091796875,3700.0,3.6529388427734375
126,2022-06-10 05:17:50,vpt,vpt,hou-vpt-tracer,0.55206298828125,359.5166015625,89.703369140625,90.076904296875,356.57501220703125,1100.0,6.279853820800781
127,2022-06-10 05:20:25,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,174.4793701171875,2400.0,14.987802505493164
128,2022-06-10 05:25:05,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,1200.0,-2.2764759063720703
129,2022-06-10 05:25:58,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.56329345703125,0.384521484375,3.153076171875,,,
130,2022-06-10 05:27:56,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.58526611328125,89.6484375,90.076904296875,98.5638427734375,2700.0,8.184070587158203
131,2022-06-10 05:30:19,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.6038818359375,0.780029296875,182.999267578125,174.4793701171875,1600.0,12.733518600463867
132,2022-06-10 05:35:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.780029296875,178.76953125,63.0999755859375,600.0,6.178544998168945
133,2022-06-10 05:35:53,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.57427978515625,0.384521484375,3.197021484375,,,
134,2022-06-10 05:37:51,vpt,vpt,hou-vpt-tracer,0.5438232421875,359.56329345703125,89.615478515625,90.076904296875,17.5506591796875,2700.0,13.202930450439453
135,2022-06-10 05:40:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,174.4793701171875,1600.0,10.234405517578125
136,2022-06-10 05:45:04,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.802001953125,178.76953125,63.0780029296875,2500.0,7.006977081298828
137,2022-06-10 05:45:57,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.560546875,0.384521484375,3.175048828125,,,
138,2022-06-10 05:47:55,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.58526611328125,89.703369140625,90.076904296875,129.5672607421875,1100.0,15.531501770019531
139,2022-06-10 05:50:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,114.4940185546875,800.0,6.248823165893555
140,2022-06-10 05:55:02,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.0999755859375,0.802001953125,178.79150390625,63.0999755859375,700.0,6.118169784545898
141,2022-06-10 05:55:54,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.55230712890625,0.384521484375,3.175048828125,,,
142,2022-06-10 05:57:53,vpt,vpt,hou-vpt-tracer,0.54107666015625,359.5166015625,89.703369140625,90.076904296875,279.57183837890625,1100.0,13.557369232177734
143,2022-06-10 06:00:21,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.6038818359375,0.780029296875,182.999267578125,114.4940185546875,1100.0,13.326421737670898
144,2022-06-10 06:05:03,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.791015625,178.780517578125,63.1219482421875,1200.0,-2.398221969604492
145,2022-06-10 06:05:55,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.58526611328125,0.384521484375,3.1640625,,,
146,2022-06-10 06:07:54,vpt,vpt,hou-vpt-tracer,0.5548095703125,359.56329345703125,89.703369140625,90.076904296875,167.5360107421875,1100.0,25.48263931274414
147,2022-06-10 06:10:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.6038818359375,0.780029296875,182.999267578125,204.4720458984375,2100.0,10.86811637878418
148,2022-06-10 06:15:01,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.79150390625,63.1219482421875,1100.0,2.489168167114258
149,2022-06-10 06:15:54,ppi,ppi,hou-ppi-tracer,0.54107666015625,359.56329345703125,0.37353515625,3.109130859375,,,
150,2022-06-10 06:17:52,vpt,vpt,hou-vpt-tracer,0.5657958984375,359.58526611328125,89.615478515625,90.076904296875,227.5213623046875,700.0,9.933202743530273
151,2022-06-10 06:20:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.5159912109375,0.780029296875,182.999267578125,114.4940185546875,1200.0,18.486101150512695
152,2022-06-10 06:25:03,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.791015625,178.780517578125,63.1219482421875,1200.0,1.062021255493164
153,2022-06-10 06:25:56,ppi,ppi,hou-ppi-tracer,0.5218505859375,359.56329345703125,0.384521484375,3.109130859375,,,
154,2022-06-10 06:27:54,vpt,vpt,hou-vpt-tracer,0.54107666015625,359.5166015625,89.6923828125,90.076904296875,320.55084228515625,2800.0,2.0927505493164062
155,2022-06-10 06:30:21,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4647216796875,204.6038818359375,0.780029296875,182.999267578125,144.503173828125,2600.0,15.264463424682617
156,2022-06-10 06:34:49,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.802001953125,178.780517578125,63.0999755859375,1300.0,4.013923645019531
157,2022-06-10 06:35:42,ppi,ppi,hou-ppi-tracer,0.5438232421875,359.58526611328125,0.384521484375,3.175048828125,,,
158,2022-06-10 06:37:40,vpt,vpt,hou-vpt-tracer,0.5548095703125,359.58526611328125,89.62646484375,90.076904296875,15.57037353515625,1000.0,7.333591461181641
159,2022-06-10 06:40:24,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.4866943359375,204.5159912109375,0.780029296875,182.999267578125,174.4793701171875,1300.0,20.954940795898438
160,2022-06-10 06:45:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.0780029296875,63.1219482421875,0.780029296875,178.76953125,63.1219482421875,1200.0,1.226156234741211
