,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-09-11 00:00:09,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.44275,204.64783,0.7800293,182.99927,0.0,109900.0,144.4866943359375,3800.0,8.591579,72,0,0,0,0,0,272
1,2022-09-11 00:04:49,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.12195,0.7800293,178.76953,0.0,109900.0,63.1219482421875,3700.0,2.0612679,4,0,0,0,0,0,46
2,2022-09-11 00:05:41,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.1750488,0.0,109900.0,58.5626220703125,4500.0,9.100035,4,0,0,0,0,0,10
3,2022-09-11 00:07:40,vpt,vpt,hou-vpt-tracer,0.5630493,359.54956,89.714355,90.076904,0.0,19900.0,142.5421142578125,3600.0,8.404758,92,0,0,0,0,0,332
4,2022-09-11 00:10:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.53796,0.7800293,182.99927,0.0,109900.0,114.4720458984375,3600.0,17.21101,85,1,0,0,0,0,366
5,2022-09-11 00:15:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.12195,0.7910156,178.7915,0.0,109900.0,63.1219482421875,1200.0,3.4811802,6,0,0,0,0,0,42
6,2022-09-11 00:16:00,ppi,ppi,hou-ppi-tracer,0.54107666,359.56055,0.38452148,3.1530762,0.0,109900.0,137.5653076171875,2900.0,10.598959,11,1,0,0,0,0,20
7,2022-09-11 00:17:59,vpt,vpt,hou-vpt-tracer,0.5218506,359.54132,89.70337,90.076904,0.0,19900.0,266.52008056640625,3600.0,10.068169,90,1,0,0,0,0,434
8,2022-09-11 00:20:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,183.01025,0.0,109900.0,144.4866943359375,1900.0,12.498856,167,2,0,0,0,0,535
9,2022-09-11 00:24:59,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.12195,0.7910156,178.78052,0.0,109900.0,63.1219482421875,3700.0,1.3606205,2,0,0,0,0,0,41
10,2022-09-11 00:25:52,ppi,ppi,hou-ppi-tracer,0.54107666,359.5166,0.38452148,3.1311035,0.0,109900.0,34.5465087890625,1400.0,20.865505,14,7,0,0,0,0,16
11,2022-09-11 00:27:50,vpt,vpt,hou-vpt-tracer,0.5218506,359.50836,89.69238,90.076904,0.0,19900.0,339.56817626953125,3400.0,8.844505,59,0,0,0,0,0,377
12,2022-09-11 00:30:25,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,114.4720458984375,700.0,19.548748,153,12,0,0,0,0,477
13,2022-09-11 00:35:06,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.80200195,178.76953,0.0,109900.0,63.0780029296875,1000.0,28.726131,14,4,0,0,0,0,76
14,2022-09-11 00:35:59,ppi,ppi,hou-ppi-tracer,0.5218506,359.57428,0.38452148,3.1311035,0.0,109900.0,359.50836181640625,7500.0,3.8140583,1,0,0,0,0,0,2
15,2022-09-11 00:37:57,vpt,vpt,hou-vpt-tracer,0.5328369,359.50836,89.69238,90.06592,0.0,19900.0,275.55084228515625,3400.0,6.704468,191,0,0,0,0,0,645
16,2022-09-11 00:40:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.62585,0.7800293,183.02124,0.0,109900.0,174.4793701171875,3400.0,22.385387,125,4,0,0,0,0,471
17,2022-09-11 00:45:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.76953,0.0,109900.0,63.0780029296875,4600.0,20.992443,7,2,0,0,0,0,57
18,2022-09-11 00:45:53,ppi,ppi,hou-ppi-tracer,0.5218506,359.5633,0.38452148,3.1091309,0.0,109900.0,50.5316162109375,3600.0,18.795975,5,1,0,0,0,0,5
19,2022-09-11 00:47:51,vpt,vpt,hou-vpt-tracer,0.5328369,359.50836,89.714355,90.05493,0.0,19900.0,109.5831298828125,3100.0,9.175613,202,0,0,0,0,0,537
20,2022-09-11 00:50:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,182.99927,0.0,109900.0,144.4866943359375,2700.0,7.1787853,57,0,0,0,0,0,281
21,2022-09-11 00:55:07,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.78052,0.0,109900.0,63.1219482421875,2600.0,5.7896194,10,0,0,0,0,0,51
22,2022-09-11 00:55:59,ppi,ppi,hou-ppi-tracer,0.51086426,359.5633,0.38452148,3.1311035,0.0,109900.0,,,,0,0,0,0,0,0,0
23,2022-09-11 00:57:58,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.69238,90.05493,0.0,19900.0,335.51422119140625,1400.0,10.753395,70,1,0,0,0,0,351
24,2022-09-11 01:00:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.62585,0.7800293,182.99927,0.0,109900.0,144.4866943359375,1200.0,9.688192,41,0,0,0,0,0,237
25,2022-09-11 01:04:58,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.76953,0.0,109900.0,63.1219482421875,2900.0,3.2132587,5,0,0,0,0,0,21
26,2022-09-11 01:05:50,ppi,ppi,hou-ppi-tracer,0.5218506,359.58527,0.38452148,3.1420898,0.0,109900.0,,,,0,0,0,0,0,0,0
27,2022-09-11 01:07:48,vpt,vpt,hou-vpt-tracer,0.5218506,359.5523,89.69238,90.076904,0.0,19900.0,356.54205322265625,1100.0,16.964579,84,25,0,0,0,0,288
28,2022-09-11 01:10:27,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.64783,0.7800293,183.02124,0.0,109900.0,144.4866943359375,3500.0,10.592331,75,1,0,0,0,0,320
29,2022-09-11 01:15:08,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.78052,0.0,109900.0,63.1219482421875,2400.0,6.8919353,17,0,0,0,0,0,54
30,2022-09-11 01:16:01,ppi,ppi,hou-ppi-tracer,0.54107666,359.57428,0.38452148,3.1311035,0.0,109900.0,,,,0,0,0,0,0,0,0
31,2022-09-11 01:17:59,vpt,vpt,hou-vpt-tracer,0.5657959,359.58527,89.76929,90.05493,0.0,19900.0,5.5426025390625,800.0,13.565308,132,10,0,0,0,0,472
32,2022-09-11 01:20:16,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.63684,0.7800293,183.02124,0.0,109900.0,114.4720458984375,2800.0,9.578085,85,0,0,0,0,0,377
33,2022-09-11 01:24:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.76953,0.0,109900.0,63.0780029296875,3500.0,4.7522354,8,0,0,0,0,0,44
34,2022-09-11 01:25:48,ppi,ppi,hou-ppi-tracer,0.5328369,359.58527,0.38452148,3.1311035,0.0,109900.0,,,,0,0,0,0,0,0,0
35,2022-09-11 01:27:46,vpt,vpt,hou-vpt-tracer,0.58776855,359.57428,89.6814,90.05493,0.0,19900.0,155.5499267578125,2100.0,9.997334,171,0,0,0,0,0,536
36,2022-09-11 01:30:28,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,144.4866943359375,2400.0,10.961767,87,1,0,0,0,0,349
37,2022-09-11 01:35:11,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.75854,0.0,109900.0,63.1219482421875,3100.0,8.082911,11,0,0,0,0,0,41
38,2022-09-11 01:36:03,ppi,ppi,hou-ppi-tracer,0.54382324,359.57428,0.38452148,3.1311035,0.0,109900.0,,,,0,0,0,0,0,0,0
39,2022-09-11 01:38:02,vpt,vpt,hou-vpt-tracer,0.5218506,359.54132,89.69238,90.05493,0.0,19900.0,244.5391845703125,2500.0,8.20562,169,0,0,0,0,0,635
40,2022-09-11 01:40:13,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,144.4866943359375,700.0,21.472023,105,4,0,0,0,0,303
41,2022-09-11 01:44:55,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.80200195,178.76953,0.0,109900.0,63.1219482421875,2400.0,5.3526917,9,0,0,0,0,0,36
42,2022-09-11 01:45:48,ppi,ppi,hou-ppi-tracer,0.5218506,359.54132,0.38452148,3.1311035,0.0,109900.0,,,,0,0,0,0,0,0,0
43,2022-09-11 01:47:46,vpt,vpt,hou-vpt-tracer,0.5218506,359.5523,89.69238,90.06592,0.0,19900.0,25.5706787109375,700.0,14.691185,275,24,0,0,0,0,858
44,2022-09-11 01:50:29,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,183.01025,0.0,109900.0,84.4793701171875,1600.0,12.045029,97,2,0,0,0,0,339
45,2022-09-11 01:55:10,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.76953,0.0,109900.0,63.1219482421875,2800.0,6.8089523,8,0,0,0,0,0,19
46,2022-09-11 01:56:03,ppi,ppi,hou-ppi-tracer,0.54107666,359.58527,0.38452148,3.1530762,0.0,109900.0,,,,0,0,0,0,0,0,0
47,2022-09-11 02:00:14,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,174.4793701171875,600.0,25.036386,46,5,0,0,0,0,167
