,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-06-22 00:38:12,ppi,ppi,hou-ppi-cell-track-07-deg,336.64856,346.86584,2.9992676,4.9987793,0.0,109900.0,337.6153564453125,3000.0,28.304222,36,14,0,0,0,0,76
1,2022-06-22 00:38:41,rhi,rhi,hou-rhi-cell-track-07-deg,341.73523,341.73523,0.63720703,6.3830566,0.0,109900.0,341.7352294921875,3000.0,8.611637,3,0,0,0,0,0,11
2,2022-06-22 00:38:55,rhi,rhi,hou-rhi-cell-track-07-deg,342.98767,342.98767,0.64819336,6.3830566,0.0,109900.0,342.9876708984375,24000.0,15.100775,4,1,0,0,0,0,14
3,2022-06-22 00:39:10,rhi,rhi,hou-rhi-cell-track-07-deg,342.54822,342.54822,0.64819336,6.394043,0.0,109900.0,342.5482177734375,24000.0,11.604788,2,1,0,0,0,0,8
4,2022-06-22 00:39:25,rhi,rhi,hou-rhi-cell-track-07-deg,340.9662,340.9662,0.64819336,6.394043,0.0,109900.0,340.9661865234375,3000.0,11.411953,12,2,0,0,0,0,19
5,2022-06-22 00:39:40,ppi,ppi,hou-ppi-cell-track-07-deg,336.6046,346.64612,2.9992676,4.9987793,0.0,109900.0,337.6153564453125,3000.0,28.718792,28,11,0,0,0,0,61
6,2022-06-22 00:40:10,rhi,rhi,hou-rhi-cell-track-07-deg,341.64734,341.69128,0.63720703,6.3830566,0.0,109900.0,341.6912841796875,3000.0,8.91407,5,0,0,0,0,0,14
7,2022-06-22 00:40:26,rhi,rhi,hou-rhi-cell-track-07-deg,342.94373,342.94373,0.64819336,6.394043,0.0,109900.0,342.9437255859375,3000.0,5.785877,1,0,0,0,0,0,16
8,2022-06-22 00:40:42,rhi,rhi,hou-rhi-cell-track-07-deg,342.4823,342.4823,0.64819336,6.394043,0.0,109900.0,342.4822998046875,600.0,2.250723,4,0,0,0,0,0,12
9,2022-06-22 00:40:55,rhi,rhi,hou-rhi-cell-track-07-deg,340.85632,340.90027,0.63720703,6.394043,0.0,109900.0,340.8563232421875,3000.0,12.436325,6,3,0,0,0,0,10
10,2022-06-22 00:41:11,ppi,ppi,hou-ppi-cell-track-07-deg,336.59363,346.64612,2.9992676,4.9987793,0.0,109900.0,337.6153564453125,3000.0,28.648731,30,10,0,0,1,0,57
11,2022-06-22 00:41:40,rhi,rhi,hou-rhi-cell-track-07-deg,341.49353,341.5155,0.63720703,6.394043,0.0,109900.0,341.5155029296875,800.0,2.0815687,2,0,0,0,0,0,11
12,2022-06-22 00:41:56,rhi,rhi,hou-rhi-cell-track-07-deg,342.78992,342.8119,0.64819336,6.394043,0.0,109900.0,342.8118896484375,3000.0,5.149193,4,0,0,0,0,0,9
13,2022-06-22 00:42:09,rhi,rhi,hou-rhi-cell-track-07-deg,342.35046,342.35046,0.64819336,6.394043,0.0,109900.0,342.3504638671875,3000.0,9.612135,5,0,0,0,0,0,9
14,2022-06-22 00:42:25,rhi,rhi,hou-rhi-cell-track-07-deg,340.7245,340.7245,0.64819336,6.3830566,0.0,109900.0,340.7244873046875,3000.0,15.886887,7,6,0,0,0,0,14
15,2022-06-22 01:50:12,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,204.64783,0.7800293,182.99927,0.0,109900.0,144.4866943359375,2000.0,9.171225,21,0,0,0,0,0,232
16,2022-06-22 01:54:56,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.05603,63.12195,0.7800293,178.76953,0.0,109900.0,63.0999755859375,1200.0,0.98498535,1,0,0,0,0,0,38
17,2022-06-22 02:00:26,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,114.4720458984375,800.0,6.0378876,20,0,0,0,0,0,251
