,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-06-23 00:00:24,rhi,rhi,hou-rhi-cell-track-15-deg,332.1991,332.1991,0.64819336,14.4140625,0.0,109900.0,332.1990966796875,47700.0,52.40098,3127,3109,1802,11,3065,958,3137
1,2022-06-23 00:00:41,rhi,rhi,hou-rhi-cell-track-15-deg,326.22253,326.22253,0.64819336,14.39209,0.0,109900.0,326.2225341796875,47300.0,51.706055,5563,5529,2859,8,3796,429,5572
2,2022-06-23 00:00:56,ppi,ppi,hou-ppi-cell-track-15-deg,319.85046,334.90997,2.977295,12.008057,0.0,109900.0,327.9144287109375,47500.0,54.971,15275,15167,6562,23,11051,1478,15305
3,2022-06-23 00:01:24,rhi,rhi,hou-rhi-cell-track-15-deg,327.3871,327.3871,0.64819336,14.4140625,0.0,109900.0,327.3870849609375,47000.0,53.694115,4673,4637,2484,22,3723,432,4687
4,2022-06-23 00:01:42,rhi,rhi,hou-rhi-cell-track-15-deg,327.43103,327.43103,0.670166,14.403076,0.0,109900.0,327.4310302734375,46900.0,54.395218,4575,4549,2457,24,3708,427,4587
5,2022-06-23 00:01:55,rhi,rhi,hou-rhi-cell-track-15-deg,327.98035,327.98035,0.64819336,14.4140625,0.0,109900.0,327.9803466796875,46400.0,53.798717,4657,4629,2405,6,3885,417,4670
6,2022-06-23 00:02:12,rhi,rhi,hou-rhi-cell-track-15-deg,330.48523,330.48523,0.6591797,14.4140625,0.0,109900.0,330.4852294921875,47500.0,50.74794,3788,3773,2333,1,3600,906,3798
7,2022-06-23 00:02:24,ppi,ppi,hou-ppi-cell-track-15-deg,319.8285,334.899,2.977295,12.008057,0.0,109900.0,334.6160888671875,49600.0,53.26931,15748,15630,6513,13,11658,1297,15770
8,2022-06-23 00:02:52,rhi,rhi,hou-rhi-cell-track-15-deg,327.40906,327.453,0.64819336,14.4140625,0.0,109900.0,327.4530029296875,47100.0,53.314888,4647,4628,2472,10,3852,357,4657
9,2022-06-23 00:03:08,rhi,rhi,hou-rhi-cell-track-15-deg,327.40906,327.40906,0.6591797,14.39209,0.0,109900.0,327.4090576171875,47800.0,54.01094,4670,4651,2480,7,3848,340,4685
10,2022-06-23 00:03:27,rhi,rhi,hou-rhi-cell-track-15-deg,327.22778,327.24976,0.64819336,14.39209,0.0,109900.0,327.23876953125,48800.0,52.986534,4614,4593,2419,5,3879,311,4629
11,2022-06-23 00:03:41,rhi,rhi,hou-rhi-cell-track-15-deg,329.00757,329.00757,0.64819336,14.403076,0.0,109900.0,329.007568359375,51200.0,48.691925,4502,4481,2325,0,3813,559,4516
12,2022-06-23 00:03:56,ppi,ppi,hou-ppi-cell-track-15-deg,319.8285,334.90997,2.977295,12.008057,0.0,109900.0,334.3414306640625,48900.0,54.05728,16062,15940,7008,23,12070,971,16099
13,2022-06-23 00:04:25,rhi,rhi,hou-rhi-cell-track-15-deg,327.40906,327.453,0.64819336,14.4140625,0.0,109900.0,327.4310302734375,47100.0,50.866413,4665,4645,2313,2,4017,257,4684
14,2022-06-23 00:04:42,rhi,rhi,hou-rhi-cell-track-15-deg,327.40906,327.40906,0.64819336,14.39209,0.0,109900.0,327.4090576171875,46200.0,51.99267,4623,4606,2301,1,4016,237,4635
15,2022-06-23 00:04:58,rhi,rhi,hou-rhi-cell-track-15-deg,330.24353,330.24353,0.64819336,14.403076,0.0,109900.0,330.2435302734375,47200.0,51.923695,3879,3868,2224,3,3660,596,3893
