,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-07-12 00:20:20,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.486694,84.62219,0.7800293,182.99927,0.0,109900.0,84.4793701171875,4200.0,8.988016,15,0,0,0,0,0,56
1,2022-07-12 00:21:55,ppi,ppi,hou-ppi-cell-track-10-deg,326.60706,336.65955,2.9992676,6.998291,0.0,109900.0,329.40582275390625,3000.0,23.63942,248,115,0,0,0,0,315
2,2022-07-12 00:22:22,rhi,rhi,hou-rhi-cell-track-10-deg,331.7157,331.7157,0.64819336,9.382324,0.0,109900.0,331.7156982421875,10300.0,19.290958,421,230,0,0,0,0,468
3,2022-07-12 00:22:44,rhi,rhi,hou-rhi-cell-track-10-deg,333.67126,333.69324,0.6591797,9.404297,0.0,109900.0,333.6712646484375,34500.0,21.402782,8,2,0,0,0,0,14
4,2022-07-12 00:23:09,rhi,rhi,hou-rhi-cell-track-10-deg,333.58337,333.58337,0.63720703,9.382324,0.0,109900.0,333.5833740234375,34300.0,15.209179,2,1,0,0,0,0,4
5,2022-07-12 00:23:22,rhi,rhi,hou-rhi-cell-track-10-deg,329.80408,329.80408,0.64819336,9.404297,0.0,109900.0,329.8040771484375,2600.0,4.815321,6,0,0,0,0,0,19
6,2022-07-12 00:23:35,ppi,ppi,hou-ppi-cell-track-10-deg,326.3324,336.41785,2.9992676,6.998291,0.0,109900.0,330.92193603515625,3000.0,25.886948,284,135,0,0,0,0,356
7,2022-07-12 00:24:00,rhi,rhi,hou-rhi-cell-track-10-deg,331.27075,331.27075,0.6591797,9.382324,0.0,109900.0,331.270751953125,3000.0,16.305077,328,122,0,0,0,0,374
8,2022-07-12 00:24:17,rhi,rhi,hou-rhi-cell-track-10-deg,332.46277,332.46277,0.64819336,9.382324,0.0,109900.0,332.4627685546875,9000.0,23.167145,352,131,0,0,0,0,400
9,2022-07-12 00:24:32,rhi,rhi,hou-rhi-cell-track-10-deg,332.287,332.30896,0.64819336,9.382324,0.0,109900.0,332.2869873046875,8800.0,18.699615,364,137,0,0,0,0,399
10,2022-07-12 00:24:47,rhi,rhi,hou-rhi-cell-track-10-deg,330.30945,330.30945,0.63720703,9.382324,0.0,109900.0,330.3094482421875,3000.0,12.757305,22,3,0,0,0,0,34
11,2022-07-12 00:24:59,ppi,ppi,hou-ppi-cell-track-10-deg,326.3324,336.39587,2.9992676,6.998291,0.0,109900.0,329.36187744140625,3000.0,24.933846,324,116,0,0,0,0,395
12,2022-07-12 00:25:24,rhi,rhi,hou-rhi-cell-track-10-deg,331.34216,331.34216,0.64819336,9.393311,0.0,109900.0,331.3421630859375,9600.0,17.588963,367,166,0,0,0,0,393
13,2022-07-12 00:25:42,rhi,rhi,hou-rhi-cell-track-10-deg,332.5067,332.5067,0.64819336,9.404297,0.0,109900.0,332.5067138671875,33000.0,21.729816,266,82,0,0,0,0,298
