,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-06-05 00:00:18,rhi,rhi,hou-rhi-cell-track-07-deg,17.770386,17.770386,0.63720703,6.3830566,0.0,109900.0,17.7703857421875,9800.0,-0.65908813,0,0,0,0,0,0,1
1,2022-06-05 00:00:34,rhi,rhi,hou-rhi-cell-track-07-deg,21.697998,21.725464,0.64819336,6.394043,0.0,109900.0,21.697998046875,27200.0,18.628864,7,4,0,0,0,0,10
2,2022-06-05 00:06:32,ppi,ppi,hou-ppi-cell-track-07-deg,60.144653,70.16144,2.9992676,4.9987793,0.0,109900.0,63.3526611328125,93600.0,44.47775,1461,1246,484,0,1164,22,1496
3,2022-06-05 00:07:01,rhi,rhi,hou-rhi-cell-track-07-deg,65.20935,65.23132,0.63720703,6.3830566,0.0,109900.0,65.2093505859375,94800.0,45.192554,397,393,170,0,289,2,404
4,2022-06-05 00:07:14,rhi,rhi,hou-rhi-cell-track-07-deg,63.605347,63.605347,0.63720703,6.394043,0.0,109900.0,63.6053466796875,94100.0,43.06545,578,577,266,0,559,13,579
5,2022-06-05 00:07:30,rhi,rhi,hou-rhi-cell-track-07-deg,62.990112,62.990112,0.63720703,6.3830566,0.0,109900.0,62.9901123046875,89900.0,50.6622,346,345,149,1,330,0,346
6,2022-06-05 00:07:44,rhi,rhi,hou-rhi-cell-track-07-deg,62.243042,62.243042,0.64819336,6.394043,0.0,109900.0,62.2430419921875,89200.0,40.783283,129,100,28,0,75,0,144
7,2022-06-05 00:07:59,ppi,ppi,hou-ppi-cell-track-07-deg,60.595093,70.65582,2.9992676,5.020752,0.0,109900.0,63.0999755859375,94000.0,44.703594,1665,1412,524,0,1306,52,1703
8,2022-06-05 00:08:28,rhi,rhi,hou-rhi-cell-track-07-deg,65.494995,65.51697,0.64819336,6.394043,0.0,109900.0,65.4949951171875,95000.0,44.48727,469,406,146,0,314,0,483
9,2022-06-05 00:08:43,rhi,rhi,hou-rhi-cell-track-07-deg,63.86902,63.86902,0.63720703,6.3830566,0.0,109900.0,63.8690185546875,94400.0,45.66297,686,683,339,0,636,38,689
10,2022-06-05 00:08:58,rhi,rhi,hou-rhi-cell-track-07-deg,62.990112,62.990112,0.64819336,6.394043,0.0,109900.0,62.9901123046875,88900.0,45.84296,418,418,175,0,394,20,418
11,2022-06-05 00:09:14,rhi,rhi,hou-rhi-cell-track-07-deg,62.506714,62.506714,0.63720703,6.3830566,0.0,109900.0,62.5067138671875,88900.0,45.8634,193,164,28,0,155,1,207
12,2022-06-05 00:09:28,ppi,ppi,hou-ppi-cell-track-07-deg,60.60608,70.64484,2.9992676,4.9987793,0.0,109900.0,63.6383056640625,93900.0,48.827335,1878,1605,589,0,1478,72,1926
13,2022-06-05 00:09:58,rhi,rhi,hou-rhi-cell-track-07-deg,65.60486,65.60486,0.64819336,6.394043,0.0,109900.0,65.6048583984375,96400.0,36.928745,535,452,138,0,349,0,554
14,2022-06-05 00:10:15,rhi,rhi,hou-rhi-cell-track-07-deg,64.000854,64.000854,0.63720703,6.3830566,0.0,109900.0,64.0008544921875,94200.0,43.814636,803,798,354,0,690,25,803
