,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-09-08 00:00:00,ppi,ppi,hou-ppi-cell-track-15-deg,86.8634,101.8927,2.977295,12.008057,0.0,109900.0,96.8499755859375,97600.0,57.188835,10177,9840,4906,126,9316,1602,10255
1,2022-09-08 00:00:27,rhi,rhi,hou-rhi-cell-track-15-deg,94.30115,94.34509,0.670166,14.403076,0.0,109900.0,94.3231201171875,93000.0,51.74907,1552,1521,574,4,1474,191,1571
2,2022-09-08 00:00:45,rhi,rhi,hou-rhi-cell-track-15-deg,94.279175,94.279175,0.670166,14.4140625,0.0,109900.0,94.2791748046875,93000.0,51.45401,1667,1622,642,2,1575,188,1685
3,2022-09-08 00:01:05,rhi,rhi,hou-rhi-cell-track-15-deg,95.66345,95.66345,0.64819336,14.39209,0.0,109900.0,95.6634521484375,92300.0,48.17906,1173,1155,455,0,1135,98,1181
4,2022-09-08 00:01:24,rhi,rhi,hou-rhi-cell-track-15-deg,96.36658,96.38855,0.64819336,14.39209,0.0,109900.0,96.3775634765625,89000.0,53.037968,869,828,362,4,796,105,882
5,2022-09-08 00:01:40,rhi,rhi,hou-rhi-cell-track-15-deg,95.66345,95.66345,0.64819336,14.4140625,0.0,109900.0,95.6634521484375,87700.0,48.625557,1273,1248,496,0,1203,136,1281
6,2022-09-08 00:01:57,rhi,rhi,hou-rhi-cell-track-15-deg,96.36658,96.38855,0.670166,14.39209,0.0,109900.0,96.3665771484375,88400.0,55.13224,1069,1035,387,7,1006,102,1089
7,2022-09-08 00:02:11,ppi,ppi,hou-ppi-cell-track-15-deg,88.566284,103.65051,2.9553223,12.008057,0.0,109900.0,96.0919189453125,87900.0,59.311516,9518,9223,4404,128,8749,1397,9604
8,2022-09-08 00:02:39,rhi,rhi,hou-rhi-cell-track-15-deg,96.102905,96.14685,0.64819336,14.4140625,0.0,109900.0,96.1468505859375,88200.0,52.81695,1185,1151,432,2,1112,116,1202
9,2022-09-08 00:02:59,rhi,rhi,hou-rhi-cell-track-15-deg,96.08093,96.08093,0.64819336,14.403076,0.0,109900.0,96.0809326171875,88300.0,53.069088,1280,1239,492,5,1200,125,1303
10,2022-09-08 00:03:16,rhi,rhi,hou-rhi-cell-track-15-deg,97.5531,97.57507,0.6591797,14.425049,0.0,109900.0,97.5531005859375,96000.0,46.73245,766,731,290,0,706,66,782
11,2022-09-08 00:03:34,rhi,rhi,hou-rhi-cell-track-15-deg,96.36658,96.36658,0.64819336,14.4140625,0.0,109900.0,96.3665771484375,87900.0,54.77122,1202,1177,456,7,1148,140,1222
12,2022-09-08 00:03:48,rhi,rhi,hou-rhi-cell-track-15-deg,97.5531,97.57507,0.64819336,14.4140625,0.0,109900.0,97.5750732421875,91100.0,48.03621,891,855,323,0,826,87,909
13,2022-09-08 00:04:04,rhi,rhi,hou-rhi-cell-track-15-deg,96.36658,96.36658,0.670166,14.39209,0.0,109900.0,96.3665771484375,87900.0,53.213127,1248,1210,473,5,1183,120,1265
14,2022-09-08 00:04:18,ppi,ppi,hou-ppi-cell-track-15-deg,88.61023,103.672485,2.977295,12.008057,0.0,109900.0,95.5865478515625,88600.0,57.246,9687,9363,4869,127,8933,1498,9762
15,2022-09-08 00:04:47,rhi,rhi,hou-rhi-cell-track-15-deg,96.102905,96.14685,0.6591797,14.403076,0.0,109900.0,96.1248779296875,88300.0,53.153797,1548,1512,617,7,1477,183,1556
16,2022-09-08 00:05:05,rhi,rhi,hou-rhi-cell-track-15-deg,96.08093,96.08093,0.6591797,14.4140625,0.0,109900.0,96.0809326171875,88500.0,53.402706,1658,1610,637,6,1569,229,1678
17,2022-09-08 00:05:25,rhi,rhi,hou-rhi-cell-track-15-deg,97.44324,97.44324,0.64819336,14.403076,0.0,109900.0,97.4432373046875,86700.0,51.578922,1178,1123,477,2,1094,138,1195
18,2022-09-08 00:05:43,rhi,rhi,hou-rhi-cell-track-15-deg,98.12439,98.12439,0.64819336,14.4140625,0.0,109900.0,98.1243896484375,86700.0,47.49646,1236,1168,392,0,1131,90,1248
19,2022-09-08 00:05:57,rhi,rhi,hou-rhi-cell-track-15-deg,97.46521,97.48718,0.64819336,14.39209,0.0,109900.0,97.4871826171875,86700.0,52.0111,1199,1144,504,3,1107,121,1212
20,2022-09-08 00:06:15,rhi,rhi,hou-rhi-cell-track-15-deg,98.1134,98.12439,0.64819336,14.4140625,0.0,109900.0,98.1243896484375,86900.0,49.972973,1346,1279,419,0,1229,93,1362
21,2022-09-08 00:06:32,ppi,ppi,hou-ppi-cell-track-15-deg,85.3363,100.38757,2.977295,11.99707,0.0,109900.0,97.3443603515625,87400.0,53.816837,11924,11641,5170,55,11010,1317,11981
22,2022-09-08 00:07:01,rhi,rhi,hou-rhi-cell-track-15-deg,92.76306,92.80701,0.670166,14.4140625,0.0,109900.0,92.8070068359375,87600.0,46.593792,2243,2219,925,0,2056,31,2258
