,time,scan_mode,scan_name,template_name,azimuth_min,azimuth_max,elevation_min,elevation_max,range_min,range_max,cell_azimuth,cell_range,cell_zh,ngates_gt_0,ngates_gt_10,ngates_gt_30,ngates_gt_50,ngates_gt_10_5km,ngates_gt40_5km,ngates
0,2022-09-05 00:00:19,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.62585,0.7800293,182.99927,0.0,109900.0,84.4793701171875,1000.0,27.994263,11339,141,0,0,129,0,13513
1,2022-09-05 00:05:01,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.80200195,178.7915,0.0,109900.0,63.1219482421875,1000.0,24.547714,2070,24,0,0,20,0,2469
2,2022-09-05 00:05:54,ppi,ppi,hou-ppi-tracer,0.5218506,359.58527,0.38452148,3.1091309,0.0,109900.0,349.53277587890625,10900.0,21.822853,23,10,0,0,0,0,25
3,2022-09-05 00:07:52,vpt,vpt,hou-vpt-tracer,0.54382324,359.5633,89.69238,90.05493,0.0,19900.0,191.5631103515625,600.0,15.634705,2103,15,0,0,2,0,3051
4,2022-09-05 00:10:22,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.64783,0.7800293,182.99927,0.0,109900.0,84.5013427734375,3700.0,19.880695,4445,44,0,0,33,0,7210
5,2022-09-05 00:15:05,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.7915,0.0,109900.0,63.0999755859375,14800.0,12.768627,627,34,0,0,34,0,1009
6,2022-09-05 00:15:57,ppi,ppi,hou-ppi-tracer,0.54107666,359.5633,0.38452148,3.1091309,0.0,109900.0,332.50396728515625,80100.0,35.53462,33,10,1,0,0,0,59
7,2022-09-05 00:17:56,vpt,vpt,hou-vpt-tracer,0.5218506,359.54132,89.69238,90.05493,0.0,19900.0,242.5177001953125,3000.0,5.933111,345,0,0,0,0,0,1511
8,2022-09-05 00:20:18,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.53796,0.7800293,182.99927,0.0,109900.0,204.4720458984375,1800.0,19.611786,3467,31,0,0,23,0,5594
9,2022-09-05 00:25:00,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.80200195,178.75854,0.0,109900.0,63.0999755859375,10300.0,9.87767,398,0,0,0,0,0,804
10,2022-09-05 00:25:52,ppi,ppi,hou-ppi-tracer,0.5548096,359.58527,0.38452148,3.1091309,0.0,109900.0,332.58087158203125,75900.0,39.46772,172,156,34,0,0,0,190
11,2022-09-05 00:27:51,vpt,vpt,hou-vpt-tracer,0.54107666,359.5166,89.69238,90.05493,0.0,19900.0,209.5587158203125,8000.0,5.273628,323,0,0,0,0,0,1227
12,2022-09-05 00:30:23,hsrhi,hsrhi,hou-hsrhi-tracer-vol,54.46472,204.51599,0.7800293,182.99927,0.0,109900.0,144.525146484375,85900.0,19.29816,3737,21,0,0,3,0,6761
13,2022-09-05 00:35:09,hsrhi,hsrhi,hou-hsrhi-tracer-anc,63.078003,63.12195,0.7800293,178.76953,0.0,109900.0,63.1219482421875,9300.0,8.400129,397,0,0,0,0,0,832
14,2022-09-05 00:36:01,ppi,ppi,hou-ppi-tracer,0.54107666,359.54132,0.38452148,3.1091309,0.0,109900.0,348.55499267578125,84100.0,34.596436,275,255,29,0,0,0,290
15,2022-09-05 00:38:00,vpt,vpt,hou-vpt-tracer,0.54382324,359.5633,89.70337,90.05493,0.0,19900.0,123.5247802734375,2600.0,9.299667,920,0,0,0,0,0,2268
